"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 06, 2015","377.70","380.65","380.96","377.59","-","-0.77%"
"Aug 05, 2015","380.62","380.47","381.59","379.50","-","-0.13%"
"Aug 04, 2015","381.11","379.33","381.62","378.62","-","0.26%"
"Aug 03, 2015","380.11","384.03","384.03","379.19","-","-1.20%"
"Jul 31, 2015","384.71","381.33","385.38","380.81","-","0.86%"
"Jul 30, 2015","381.43","383.66","385.13","380.57","-","-0.66%"
"Jul 29, 2015","383.97","381.18","384.41","381.12","-","1.00%"
"Jul 28, 2015","380.15","380.23","383.10","378.76","-","-0.14%"
"Jul 27, 2015","380.70","387.64","387.83","380.31","-","-1.94%"
"Jul 24, 2015","388.25","393.49","393.56","387.41","-","-1.42%"
"Jul 23, 2015","393.83","396.48","396.54","393.50","-","-0.80%"
"Jul 22, 2015","397.00","400.85","400.94","396.21","-","-0.92%"
"Jul 21, 2015","400.68","398.39","401.43","398.12","-","0.47%"
"Jul 20, 2015","398.81","401.29","402.08","397.89","-","-0.66%"
"Jul 17, 2015","401.45","401.43","403.12","401.07","-","0.00%"
"Jul 16, 2015","401.45","399.38","402.00","398.04","-","0.42%"
"Jul 15, 2015","399.78","400.67","401.70","398.98","-","-0.21%"
"Jul 14, 2015","400.61","401.45","401.65","398.94","-","-0.20%"
"Jul 13, 2015","401.43","397.12","401.59","396.34","-","1.11%"
"Jul 10, 2015","397.01","391.62","397.30","391.43","-","1.42%"
"Jul 09, 2015","391.44","384.70","392.07","382.56","-","1.70%"
"Jul 08, 2015","384.90","396.00","396.15","382.98","-","-2.76%"
"Jul 07, 2015","395.83","401.60","402.83","394.13","-","-1.40%"
"Jul 06, 2015","401.43","409.22","409.96","399.39","-","-2.15%"
"Jul 03, 2015","410.26","413.52","413.83","409.99","-","-0.73%"
"Jul 02, 2015","413.27","412.42","413.91","411.24","-","-0.00%"
"Jul 01, 2015","413.28","413.14","415.00","412.30","-","-0.02%"
"Jun 30, 2015","413.36","408.39","413.36","407.88","-","1.37%"
"Jun 29, 2015","407.78","415.06","415.06","406.73","-","-2.01%"
"Jun 26, 2015","416.16","418.95","419.29","415.08","-","-0.75%"
"Jun 25, 2015","419.31","420.92","421.43","418.98","-","-0.46%"
"Jun 24, 2015","421.23","420.42","422.00","419.79","-","0.28%"
